site,country,label,method,n_cal,n_repeats,n_failed,ece_mean,ece_median,ece_q90,n_positive,reliable_estimate
code15_like,BR,STACH,isotonic,25,20,0,0.016311164533050985,0.0132693235212539,0.026733668341708542,133,True
code15_like,BR,STACH,hybrid,25,20,0,0.028823718228630196,0.02673266834170854,0.053668340120118244,133,True
code15_like,BR,STACH,hybrid_minimax,25,20,0,0.012589337761552976,0.011660494032963998,0.012515783166458554,133,True
code15_like,BR,STACH,identity,50,20,0,0.00989289692826836,0.009941778125873846,0.010004427991564719,133,True
code15_like,BR,STACH,prior_correction,50,20,0,0.02661616161616161,0.02666666666666667,0.026868686868686868,133,True
code15_like,BR,STACH,prior_correction_gated,50,20,0,0.00989289692826836,0.009941778125873846,0.010004427991564719,133,True
code15_like,BR,STACH,prior_correction_minimax,50,20,0,0.011383771596404104,0.01142268070192275,0.011503196059878876,133,True
code15_like,BR,STACH,temperature,50,20,0,0.010368611937586572,0.010128203911858435,0.010815382934610228,133,True
code15_like,BR,STACH,platt,50,20,0,0.01072724809821573,0.010006211271830726,0.011914673479818646,133,True
code15_like,BR,STACH,isotonic,50,20,0,0.012895339264697287,0.009499496745120203,0.026868686868686868,133,True
code15_like,BR,STACH,hybrid,50,20,0,0.018504740771797007,0.01353534858761006,0.027554655749549174,133,True
code15_like,BR,STACH,hybrid_minimax,50,20,0,0.011986214177502608,0.011809196657458708,0.012426032516525716,133,True
code15_like,BR,STACH,identity,100,20,0,0.009907236450038968,0.009909031308648194,0.01011428254696191,133,True
code15_like,BR,STACH,prior_correction,100,20,0,0.026642857142857142,0.02663265306122449,0.02695918367346939,133,True
code15_like,BR,STACH,prior_correction_gated,100,20,0,0.009907236450038968,0.009909031308648194,0.01011428254696191,133,True
code15_like,BR,STACH,prior_correction_minimax,100,20,0,0.011400817750531353,0.011412501942788988,0.011626576511764512,133,True
code15_like,BR,STACH,temperature,100,20,0,0.010094557648378553,0.010065227243537167,0.010244575218986359,133,True
code15_like,BR,STACH,platt,100,20,0,0.006957806551844793,0.007648571044301184,0.010395577514532609,133,True
code15_like,BR,STACH,isotonic,100,20,0,0.006784786105774006,0.003016798647295883,0.01692466415561961,133,True
code15_like,BR,STACH,hybrid,100,20,0,0.012754996034786923,0.013673464439415237,0.024203955372632015,133,True
code15_like,BR,STACH,hybrid_minimax,100,20,0,0.011646073099147773,0.011465554633516676,0.012112998305434528,133,True
code15_like,BR,STACH,identity,200,20,0,0.009874636240469328,0.009859318071627564,0.010169295731893898,133,True
code15_like,BR,STACH,prior_correction,200,20,0,0.026645833333333334,0.02666666666666667,0.02710416666666667,133,True
code15_like,BR,STACH,prior_correction_gated,200,20,0,0.009874636240469328,0.009859318071627564,0.010169295731893898,133,True
code15_like,BR,STACH,prior_correction_minimax,200,20,0,0.011368320108066425,0.011360885732326633,0.011674575613684996,133,True
code15_like,BR,STACH,temperature,200,20,0,0.009981312201514488,0.00999469835954505,0.010284463133608934,133,True
code15_like,BR,STACH,platt,200,20,0,0.004332022144870544,0.003208128669433613,0.010490506398588147,133,True
code15_like,BR,STACH,isotonic,200,20,0,0.004095379545528822,0.002831582221479655,0.008525889262564756,133,True
code15_like,BR,STACH,hybrid,200,20,0,0.009020830733371534,0.008750007161466396,0.014291663074990925,133,True
code15_like,BR,STACH,hybrid_minimax,200,20,0,0.011440651047879159,0.011406998721719424,0.011736602923435145,133,True
code15_like,BR,STACH,identity,400,20,0,0.009809836568672164,0.009871574191086887,0.010244420881033457,133,True
code15_like,BR,STACH,prior_correction,400,20,0,0.02655434782608696,0.026521739130434784,0.027391304347826086,133,True
code15_like,BR,STACH,prior_correction_gated,400,20,0,0.009809836568672164,0.009871574191086887,0.010244420881033457,133,True
code15_like,BR,STACH,prior_correction_minimax,400,20,0,0.01129163182153844,0.011351395367893789,0.011769093731733227,133,True
code15_like,BR,STACH,temperature,400,20,0,0.009841561004815794,0.009794785294087071,0.010339265640300046,133,True
code15_like,BR,STACH,platt,400,20,0,0.0026192767087310684,0.002096101980993986,0.005218220117345331,133,True
code15_like,BR,STACH,isotonic,400,20,0,0.0030419464627527365,0.002339386278239198,0.006583504903811338,133,True
code15_like,BR,STACH,hybrid,400,20,0,0.005494573705561985,0.004076090045616642,0.011847837059821448,133,True
code15_like,BR,STACH,hybrid_minimax,400,20,0,0.011231916859305986,0.011198462558710981,0.011736013666588765,133,True
code15_like,BR,STACH,identity,800,20,0,0.00974930567095304,0.009745133247211558,0.010250325241867421,133,True
code15_like,BR,STACH,prior_correction,800,20,0,0.026440476190476188,0.02654761904761905,0.027142857142857142,133,True
code15_like,BR,STACH,prior_correction_gated,800,20,0,0.00974930567095304,0.009745133247211558,0.010250325241867421,133,True
code15_like,BR,STACH,prior_correction_minimax,800,20,0,0.011223092817859267,0.011228126758600772,0.011721305869220516,133,True
code15_like,BR,STACH,temperature,800,20,0,0.009720737843282572,0.009678742071079128,0.010237918870571067,133,True
code15_like,BR,STACH,platt,800,20,0,0.0024328844668962415,0.0019225865174690147,0.0045410857386449,133,True
code15_like,BR,STACH,isotonic,800,20,0,0.0024183474209531265,0.0018706546587046406,0.004417751457789983,133,True
code15_like,BR,STACH,hybrid,800,20,0,0.00349703480405252,0.0025595255068690086,0.00941072651086786,133,True
code15_like,BR,STACH,hybrid_minimax,800,20,0,0.011094906324792488,0.011102448129272323,0.011505238770469965,133,True
korea_like,KR,AF,identity,0,1,0,0.015767193305721537,0.015767193305721537,0.015767193305721537,24,False
korea_like,KR,AF,prior_correction,0,1,0,0.004800960192038408,0.004800960192038408,0.004800960192038408,24,False
korea_like,KR,AF,prior_correction_gated,0,1,0,0.015767193305721537,0.015767193305721537,0.015767193305721537,24,False
korea_like,KR,AF,prior_correction_minimax,0,1,0,0.05829461912609035,0.05829461912609035,0.05829461912609035,24,False
korea_like,KR,AF,temperature,0,20,0,0.015767841441393354,0.01576856216471826,0.01577049450084323,24,False
korea_like,KR,AF,platt,0,20,0,0.015767841441393354,0.01576856216471826,0.01577049450084323,24,False
korea_like,KR,AF,isotonic,0,20,0,0.015767841441393354,0.01576856216471826,0.01577049450084323,24,False
korea_like,KR,AF,hybrid,0,20,0,0.015767841441393354,0.01576856216471826,0.01577049450084323,24,False
korea_like,KR,AF,hybrid_minimax,0,20,0,0.015767841441393354,0.01576856216471826,0.01577049450084323,24,False
korea_like,KR,AF,identity,25,20,0,0.01576139186793548,0.015768015860956438,0.01580280851623846,24,False
korea_like,KR,AF,prior_correction,25,20,0,0.004824120603015075,0.004824120603015076,0.004824120603015076,24,False
korea_like,KR,AF,prior_correction_gated,25,20,0,0.01576139186793548,0.015768015860956438,0.01580280851623846,24,False
korea_like,KR,AF,prior_correction_minimax,25,20,0,0.058305217774334686,0.05831331799332054,0.058425245762447654,24,False
korea_like,KR,AF,temperature,25,20,0,0.015761392909538714,0.01576801690927395,0.01580280956455597,24,False
korea_like,KR,AF,platt,25,20,0,0.015761392909538714,0.01576801690927395,0.01580280956455597,24,False
korea_like,KR,AF,isotonic,25,20,0,0.004824120603015075,0.004824120603015076,0.004824120603015076,24,False
korea_like,KR,AF,hybrid,25,20,0,0.004823120603015074,0.0048231206030150756,0.0048231206030150756,24,False
korea_like,KR,AF,hybrid_minimax,25,20,0,0.058305217774334686,0.05831331799332054,0.058425245762447654,24,False
korea_like,KR,AF,identity,50,20,0,0.015751034859058453,0.015746156115924056,0.015804485947945566,24,False
korea_like,KR,AF,prior_correction,50,20,0,0.004818181818181819,0.0048484848484848485,0.0048484848484848485,24,False
korea_like,KR,AF,prior_correction_gated,50,20,0,0.015751034859058453,0.015746156115924056,0.015804485947945566,24,False
korea_like,KR,AF,prior_correction_minimax,50,20,0,0.058283947796574,0.05828564433594169,0.058439225634286884,24,False
korea_like,KR,AF,temperature,50,20,0,0.01466656061869095,0.015730077654641024,0.01580448700155761,24,False
korea_like,KR,AF,platt,50,20,0,0.015107319235091454,0.015730077654641024,0.01580448700155761,24,False
korea_like,KR,AF,isotonic,50,20,0,0.006012585651146675,0.0048484848484848485,0.0048484848484848485,24,False
korea_like,KR,AF,hybrid,50,20,0,0.006423396557485787,0.004847484848484848,0.015353562908489006,24,False
korea_like,KR,AF,hybrid_minimax,50,20,0,0.05252645761304109,0.05824820128355213,0.058423155645505355,24,False
korea_like,KR,AF,identity,100,20,0,0.015805103218983232,0.015785814592803846,0.016031903033382183,24,False
korea_like,KR,AF,prior_correction,100,20,0,0.00476530612244898,0.004795918367346939,0.004897959183673469,24,False
korea_like,KR,AF,prior_correction_gated,100,20,0,0.015805103218983232,0.015785814592803846,0.016031903033382183,24,False
korea_like,KR,AF,prior_correction_minimax,100,20,0,0.058359774187539196,0.058406167371044725,0.05863829754120092,24,False
korea_like,KR,AF,temperature,100,20,0,0.011217566581539825,0.015579276936213568,0.015791857092761777,24,False
korea_like,KR,AF,platt,100,20,0,0.011989387700074534,0.015579276936213568,0.015791857092761777,24,False
korea_like,KR,AF,isotonic,100,20,0,0.005766502830153595,0.004897959183673469,0.014252502736690278,24,False
korea_like,KR,AF,hybrid,100,20,0,0.006632151112994998,0.005101536509426716,0.006326525615396608,24,False
korea_like,KR,AF,hybrid_minimax,100,20,0,0.037839846500832684,0.043369168335262144,0.05843332851040438,24,False
korea_like,KR,AF,identity,200,20,0,0.015760858341204602,0.015725491989353413,0.01600732311200361,24,False
korea_like,KR,AF,prior_correction,200,20,0,0.0048125,0.004791666666666666,0.005,24,False
korea_like,KR,AF,prior_correction_gated,200,20,0,0.015760858341204602,0.015725491989353413,0.01600732311200361,24,False
korea_like,KR,AF,prior_correction_minimax,200,20,0,0.058350493616140885,0.058345621800544104,0.058703396620884765,24,False
korea_like,KR,AF,temperature,200,20,0,0.009474761305248425,0.00843463840345708,0.015702503952872347,24,False
korea_like,KR,AF,platt,200,20,0,0.009589560731921413,0.010505638848221466,0.015702503952872347,24,False
korea_like,KR,AF,isotonic,200,20,0,0.004149821088404475,0.005,0.005517194671224867,24,False
korea_like,KR,AF,hybrid,200,20,0,0.004187055243130481,0.004999,0.0059374921870591285,24,False
korea_like,KR,AF,hybrid_minimax,200,20,0,0.03538042997642815,0.02434953895864924,0.05839171813067731,24,False
korea_like,KR,AF,identity,400,20,0,0.015835857753773108,0.015774108721279795,0.01615472741553156,24,False
korea_like,KR,AF,prior_correction,400,20,0,0.00476086956521739,0.004782608695652174,0.005021739130434783,24,False
korea_like,KR,AF,prior_correction_gated,400,20,0,0.015835857753773108,0.015774108721279795,0.01615472741553156,24,False
korea_like,KR,AF,prior_correction_minimax,400,20,0,0.05843506086878296,0.05835675574845799,0.05903359752490734,24,False
korea_like,KR,AF,temperature,400,20,0,0.004718442057184291,0.0030040259264647604,0.010879155874586427,24,False
korea_like,KR,AF,platt,400,20,0,0.005012597660846685,0.002996011841970651,0.009588473277002527,24,False
korea_like,KR,AF,isotonic,400,20,0,0.003087442628448756,0.002660939157185768,0.0060257670491423556,24,False
korea_like,KR,AF,hybrid,400,20,0,0.0027825130691252107,0.0024999992821083564,0.005652165299224464,24,False
korea_like,KR,AF,hybrid_minimax,400,20,0,0.01974557653956929,0.014671979087323456,0.027396276692107636,24,False
korea_like,KR,AF,identity,800,20,0,0.015869957985203617,0.015794651544105663,0.016239772578596025,24,False
korea_like,KR,AF,prior_correction,800,20,0,0.004726190476190477,0.004761904761904762,0.005261904761904762,24,False
korea_like,KR,AF,prior_correction_gated,800,20,0,0.015869957985203617,0.015794651544105663,0.016239772578596025,24,False
korea_like,KR,AF,prior_correction_minimax,800,20,0,0.05841161155729825,0.05840848158452902,0.059143810712737485,24,False
korea_like,KR,AF,temperature,800,20,0,0.0030628103217901085,0.00291156852869252,0.004405970218244541,24,False
korea_like,KR,AF,platt,800,20,0,0.0025791811677713656,0.00239879033379431,0.004365813318732864,24,False
korea_like,KR,AF,isotonic,800,20,0,0.0021028266737612928,0.0021396115659114857,0.004113036420369821,24,False
korea_like,KR,AF,hybrid,800,20,0,0.0019791716524155114,0.0017261962186766486,0.004226191544063492,24,False
korea_like,KR,AF,hybrid_minimax,800,20,0,0.015715096415303702,0.015409677866521363,0.017727118851991235,24,False
korea_like,KR,IAVB,identity,0,1,0,0.06350163281318026,0.06350163281318026,0.06350163281318026,53,True
korea_like,KR,IAVB,prior_correction,0,1,0,0.04624328303185027,0.04624328303185027,0.04624328303185027,53,True
korea_like,KR,IAVB,prior_correction_gated,0,1,0,0.06350163281318026,0.06350163281318026,0.06350163281318026,53,True
korea_like,KR,IAVB,prior_correction_minimax,0,1,0,0.25253568920374253,0.25253568920374253,0.25253568920374253,53,True
korea_like,KR,IAVB,temperature,0,20,0,0.06350397719554553,0.06350671999061056,0.06351304634291637,53,True
korea_like,KR,IAVB,platt,0,20,0,0.06350397719554553,0.06350671999061056,0.06351304634291637,53,True
korea_like,KR,IAVB,isotonic,0,20,0,0.06350397719554553,0.06350671999061056,0.06351304634291637,53,True
korea_like,KR,IAVB,hybrid,0,20,0,0.06350397719554553,0.06350671999061056,0.06351304634291637,53,True
korea_like,KR,IAVB,hybrid_minimax,0,20,0,0.06350397719554553,0.06350671999061056,0.06351304634291637,53,True
korea_like,KR,IAVB,identity,25,20,0,0.06348460105429612,0.06346893067943804,0.06353628682412472,53,True
korea_like,KR,IAVB,prior_correction,25,20,0,0.046223012778069415,0.04620611113895279,0.04626397806661082,53,True
korea_like,KR,IAVB,prior_correction_gated,25,20,0,0.06348460105429612,0.06346893067943804,0.06353628682412472,53,True
korea_like,KR,IAVB,prior_correction_minimax,25,20,0,0.25254554636692794,0.2525352577888086,0.2526714786253761,53,True
korea_like,KR,IAVB,temperature,25,20,0,0.06231487590777233,0.06346127716323231,0.06349178891722326,53,True
korea_like,KR,IAVB,platt,25,20,0,0.060837528837491515,0.06346127716323231,0.06349178891722326,53,True
korea_like,KR,IAVB,isotonic,25,20,0,0.013443191046487881,0.010653266331658291,0.012678245246752439,53,True
korea_like,KR,IAVB,hybrid,25,20,0,0.046398511391288574,0.04620468944723108,0.04624233072338096,53,True
korea_like,KR,IAVB,hybrid_minimax,25,20,0,0.2413330653529989,0.2525252541663079,0.25260971379624864,53,True
korea_like,KR,IAVB,identity,50,20,0,0.0634715876172372,0.06344196641241827,0.06361724144294251,53,True
korea_like,KR,IAVB,prior_correction,50,20,0,0.04620994582043877,0.046179458846953694,0.0463544374611548,53,True
korea_like,KR,IAVB,prior_correction_gated,50,20,0,0.0634715876172372,0.06344196641241827,0.06361724144294251,53,True
korea_like,KR,IAVB,prior_correction_minimax,50,20,0,0.25253153135864215,0.2525432859063055,0.2527335057221757,53,True
korea_like,KR,IAVB,temperature,50,20,0,0.05275176627362162,0.06341234875007909,0.063463166893975,53,True
korea_like,KR,IAVB,platt,50,20,0,0.05121899488292973,0.06341234875007909,0.063463166893975,53,True
korea_like,KR,IAVB,isotonic,50,20,0,0.012995850002087925,0.010707070707070707,0.017300160023307667,53,True
korea_like,KR,IAVB,hybrid,50,20,0,0.03935886054750983,0.04615047881940772,0.0461918604278261,53,True
korea_like,KR,IAVB,hybrid_minimax,50,20,0,0.2153736372941772,0.25245046774806706,0.2525846981324704,53,True
korea_like,KR,IAVB,identity,100,20,0,0.06349834979712106,0.06346759447849346,0.06378185583102819,53,True
korea_like,KR,IAVB,prior_correction,100,20,0,0.046233694091536895,0.0462297375760519,0.046500364312372894,53,True
korea_like,KR,IAVB,prior_correction_gated,100,20,0,0.06349834979712106,0.06346759447849346,0.06378185583102819,53,True
korea_like,KR,IAVB,prior_correction_minimax,100,20,0,0.25258535924532594,0.2525945392552043,0.25293790142151057,53,True
korea_like,KR,IAVB,temperature,100,20,0,0.037407069819271666,0.022515801286477358,0.06335884636069762,53,True
korea_like,KR,IAVB,platt,100,20,0,0.034090332564757145,0.01904008485232255,0.06335884636069762,53,True
korea_like,KR,IAVB,isotonic,100,20,0,0.012334163222343717,0.010816326530612244,0.019213058697138706,53,True
korea_like,KR,IAVB,hybrid,100,20,0,0.028660702576423787,0.020712843380850214,0.04608420090101435,53,True
korea_like,KR,IAVB,hybrid_minimax,100,20,0,0.16730312050371504,0.11201035807416271,0.2524751388695785,53,True
korea_like,KR,IAVB,identity,200,20,0,0.06351714321435581,0.06352218613356304,0.06406001082978365,53,True
korea_like,KR,IAVB,prior_correction,200,20,0,0.0462458334658364,0.04625731987200539,0.04676900751812208,53,True
korea_like,KR,IAVB,prior_correction_gated,200,20,0,0.06351714321435581,0.06352218613356304,0.06406001082978365,53,True
korea_like,KR,IAVB,prior_correction_minimax,200,20,0,0.25265423551250676,0.2526242934042229,0.2533945750600994,53,True
korea_like,KR,IAVB,temperature,200,20,0,0.03185356536919566,0.01735679594999517,0.06316840111944622,53,True
korea_like,KR,IAVB,platt,200,20,0,0.027680394143514364,0.012684893266932016,0.06316840111944622,53,True
korea_like,KR,IAVB,isotonic,200,20,0,0.010826337971447811,0.011041666666666667,0.01585008758124481,53,True
korea_like,KR,IAVB,hybrid,200,20,0,0.024773622165879517,0.0158021499122012,0.04588539693858871,53,True
korea_like,KR,IAVB,hybrid_minimax,200,20,0,0.14757342269270213,0.10341962921336106,0.2524052550150017,53,True
korea_like,KR,IAVB,identity,400,20,0,0.06354733628685512,0.06354370470183834,0.06400034561658115,53,True
korea_like,KR,IAVB,prior_correction,400,20,0,0.046270775157167834,0.04628355445797032,0.04671303508907779,53,True
korea_like,KR,IAVB,prior_correction_gated,400,20,0,0.06354733628685512,0.06354370470183834,0.06400034561658115,53,True
korea_like,KR,IAVB,prior_correction_minimax,400,20,0,0.25271785884503284,0.25274481477832855,0.2534517918485315,53,True
korea_like,KR,IAVB,temperature,400,20,0,0.011674408515993209,0.011090442688793157,0.015344951526977763,53,True
korea_like,KR,IAVB,platt,400,20,0,0.006185312665855031,0.00642307089182822,0.008367553641661299,53,True
korea_like,KR,IAVB,isotonic,400,20,0,0.006018705296026976,0.006099103075541115,0.009032094209882921,53,True
korea_like,KR,IAVB,hybrid,400,20,0,0.010261839248523264,0.009663828223794729,0.013520015721609518,53,True
korea_like,KR,IAVB,hybrid_minimax,400,20,0,0.08666606749681213,0.08461740439141086,0.09467974316322789,53,True
korea_like,KR,IAVB,identity,800,20,0,0.06365178727421841,0.0634482281651817,0.06471307052118709,53,True
korea_like,KR,IAVB,prior_correction,800,20,0,0.04641074681340703,0.046176449693484986,0.04742614697364772,53,True
korea_like,KR,IAVB,prior_correction_gated,800,20,0,0.06365178727421841,0.0634482281651817,0.06471307052118709,53,True
korea_like,KR,IAVB,prior_correction_minimax,800,20,0,0.2527097818613206,0.25242036247567745,0.2539091679885144,53,True
korea_like,KR,IAVB,temperature,800,20,0,0.012061301233213488,0.011257795582603338,0.016142262407972757,53,True
korea_like,KR,IAVB,platt,800,20,0,0.0059522297170254215,0.005998046758430128,0.007862694946513479,53,True
korea_like,KR,IAVB,isotonic,800,20,0,0.005528275357211387,0.005058949988361695,0.00926642844658064,53,True
korea_like,KR,IAVB,hybrid,800,20,0,0.010612772357661357,0.009833173918737698,0.01447331661072189,53,True
korea_like,KR,IAVB,hybrid_minimax,800,20,0,0.08739543610245559,0.08756183385883153,0.09376089608693992,53,True
korea_like,KR,RBBB,identity,0,1,0,1.680577751442142e-61,1.680577751442142e-61,1.680577751442142e-61,109,True
korea_like,KR,RBBB,prior_correction,0,1,0,3.8014838326518904e-61,3.8014838326518904e-61,3.8014838326518904e-61,109,True
korea_like,KR,RBBB,prior_correction_gated,0,1,0,1.680577751442142e-61,1.680577751442142e-61,1.680577751442142e-61,109,True
korea_like,KR,RBBB,prior_correction_minimax,0,1,0,2.2201316611178905e-72,2.2201316611178905e-72,2.2201316611178905e-72,109,True
korea_like,KR,RBBB,temperature,0,20,0,1.668766589582658e-61,1.680577751442142e-61,1.680577751442142e-61,109,True
korea_like,KR,RBBB,platt,0,20,0,1.668766589582658e-61,1.680577751442142e-61,1.680577751442142e-61,109,True
korea_like,KR,RBBB,isotonic,0,20,0,1.668766589582658e-61,1.680577751442142e-61,1.680577751442142e-61,109,True
korea_like,KR,RBBB,hybrid,0,20,0,1.668766589582658e-61,1.680577751442142e-61,1.680577751442142e-61,109,True
korea_like,KR,RBBB,hybrid_minimax,0,20,0,1.668766589582658e-61,1.680577751442142e-61,1.680577751442142e-61,109,True
korea_like,KR,RBBB,identity,25,20,0,1.7677700105238124e-61,1.8130003596852297e-61,1.9788338245805308e-61,109,True
korea_like,KR,RBBB,prior_correction,25,20,0,3.998713602561038e-61,4.101025108788453e-61,4.4761420798248484e-61,109,True
korea_like,KR,RBBB,prior_correction_gated,25,20,0,1.7677700105238124e-61,1.8130003596852297e-61,1.9788338245805308e-61,109,True
korea_like,KR,RBBB,prior_correction_minimax,25,20,0,2.33531722443116e-72,2.3950688962181444e-72,2.614143631422157e-72,109,True
korea_like,KR,RBBB,temperature,25,20,0,8.437637978649104e-07,9.561809028585389e-07,9.561809028620083e-07,109,True
korea_like,KR,RBBB,platt,25,20,0,9.563417068841895e-07,9.561809028620083e-07,9.565829129153798e-07,109,True
korea_like,KR,RBBB,isotonic,25,20,0,0.014241206030150754,0.02190954773869347,0.02190954773869347,109,True
korea_like,KR,RBBB,hybrid,25,20,0,8.437637978649104e-07,9.561809028585389e-07,9.561809028620083e-07,109,True
korea_like,KR,RBBB,hybrid_minimax,25,20,0,8.437637978649104e-07,9.561809028585389e-07,9.561809028620083e-07,109,True
korea_like,KR,RBBB,identity,50,20,0,1.8205539167134932e-61,1.8265719135506145e-61,2.1632837440567752e-61,109,True
korea_like,KR,RBBB,prior_correction,50,20,0,4.118111331010136e-61,4.1317241005839554e-61,4.893369658983969e-61,109,True
korea_like,KR,RBBB,prior_correction_gated,50,20,0,1.8205539167134932e-61,1.8265719135506145e-61,2.1632837440567752e-61,109,True
korea_like,KR,RBBB,prior_correction_minimax,50,20,0,2.405047542608123e-72,2.4129976331666455e-72,2.8578116829410167e-72,109,True
korea_like,KR,RBBB,temperature,50,20,0,7.472898923870791e-07,6.350736936628493e-07,9.559595943002541e-07,109,True
korea_like,KR,RBBB,platt,50,20,0,9.563434326896255e-07,9.563636346986149e-07,9.5676767513167e-07,109,True
korea_like,KR,RBBB,isotonic,50,20,0,0.0077070707070707066,1.8265719135506145e-61,0.02202020202020202,109,True
korea_like,KR,RBBB,hybrid,50,20,0,7.472898923870791e-07,6.350736936628493e-07,9.559595943002541e-07,109,True
korea_like,KR,RBBB,hybrid_minimax,50,20,0,7.472898923870791e-07,6.350736936628493e-07,9.559595943002541e-07,109,True
korea_like,KR,RBBB,identity,100,20,0,1.901893921091402e-61,1.851972889908752e-61,2.416724053616487e-61,109,True
korea_like,KR,RBBB,prior_correction,100,20,0,4.3021032417236465e-61,4.189181365430029e-61,5.466654196701298e-61,109,True
korea_like,KR,RBBB,prior_correction_gated,100,20,0,1.901893921091402e-61,1.851972889908752e-61,2.416724053616487e-61,109,True
korea_like,KR,RBBB,prior_correction_minimax,100,20,0,2.512501969444311e-72,2.4465536598292705e-72,3.1926196708333926e-72,109,True
korea_like,KR,RBBB,temperature,100,20,0,6.990215640234956e-07,6.350518006129763e-07,9.555102024192546e-07,109,True
korea_like,KR,RBBB,platt,100,20,0,9.563061208094774e-07,9.56326528980811e-07,9.567346923249065e-07,109,True
korea_like,KR,RBBB,isotonic,100,20,0,0.004448979591836735,1.851972889908752e-61,0.022244897959183673,109,True
korea_like,KR,RBBB,hybrid,100,20,0,6.990215640234956e-07,6.350518006129763e-07,9.555102024192546e-07,109,True
korea_like,KR,RBBB,hybrid_minimax,100,20,0,6.990215640234956e-07,6.350518006129763e-07,9.555102024192546e-07,109,True
korea_like,KR,RBBB,identity,200,20,0,1.9126288955805348e-61,1.9879899135722866e-61,2.450003170364693e-61,109,True
korea_like,KR,RBBB,prior_correction,200,20,0,4.3263858623458424e-61,4.496853245519274e-61,5.5419318946088654e-61,109,True
korea_like,KR,RBBB,prior_correction_gated,200,20,0,1.9126288955805348e-61,1.9879899135722866e-61,2.450003170364693e-61,109,True
korea_like,KR,RBBB,prior_correction_minimax,200,20,0,2.5266834357431273e-72,2.6262393068796985e-72,3.236583135590277e-72,109,True
korea_like,KR,RBBB,temperature,200,20,0,6.349236750151713e-07,6.34730075469922e-07,6.355874450320736e-07,109,True
korea_like,KR,RBBB,platt,200,20,0,9.56541665073779e-07,9.562499984107353e-07,9.575416650364766e-07,109,True
korea_like,KR,RBBB,isotonic,200,20,0,1.9126288955805348e-61,1.9879899135722866e-61,2.450003170364693e-61,109,True
korea_like,KR,RBBB,hybrid,200,20,0,6.349236750151713e-07,6.34730075469922e-07,6.355874450320736e-07,109,True
korea_like,KR,RBBB,hybrid_minimax,200,20,0,6.349236750151713e-07,6.34730075469922e-07,6.355874450320736e-07,109,True
korea_like,KR,RBBB,identity,400,20,0,1.9026384218733766e-61,1.7114356058130964e-61,2.6271196766059843e-61,109,True
korea_like,KR,RBBB,prior_correction,400,20,0,4.303787310005312e-61,3.8712846106288994e-61,5.942571219028267e-61,109,True
korea_like,KR,RBBB,prior_correction_gated,400,20,0,1.9026384218733766e-61,1.7114356058130964e-61,2.6271196766059843e-61,109,True
korea_like,KR,RBBB,prior_correction_minimax,400,20,0,2.513485494161554e-72,2.260896510839564e-72,3.4705633622566365e-72,109,True
korea_like,KR,RBBB,temperature,400,20,0,6.348815882819408e-07,6.35054745668634e-07,6.355164989008121e-07,109,True
korea_like,KR,RBBB,platt,400,20,0,9.56478259356644e-07,9.567391288673593e-07,9.574347811756867e-07,109,True
korea_like,KR,RBBB,isotonic,400,20,0,1.9026384218733766e-61,1.7114356058130964e-61,2.6271196766059843e-61,109,True
korea_like,KR,RBBB,hybrid,400,20,0,6.348815882819408e-07,6.35054745668634e-07,6.355164989008121e-07,109,True
korea_like,KR,RBBB,hybrid_minimax,400,20,0,6.348815882819408e-07,6.35054745668634e-07,6.355164989008121e-07,109,True
korea_like,KR,RBBB,identity,800,20,0,2.1165438365517122e-61,1.816129833526707e-61,3.3916908543903944e-61,109,True
korea_like,KR,RBBB,prior_correction,800,20,0,4.787643516550116e-61,4.1081040101977294e-61,7.672038938546101e-61,109,True
korea_like,KR,RBBB,prior_correction_gated,800,20,0,2.1165438365517122e-61,1.816129833526707e-61,3.3916908543903944e-61,109,True
korea_like,KR,RBBB,prior_correction_minimax,800,20,0,2.796065805131637e-72,2.399203095871891e-72,4.4806021286991567e-72,109,True
korea_like,KR,RBBB,temperature,800,20,0,6.348802143417431e-07,6.34532525228132e-07,6.362709707569831e-07,109,True
korea_like,KR,RBBB,platt,800,20,0,9.564761891078106e-07,9.55952379620012e-07,9.585714272612733e-07,109,True
korea_like,KR,RBBB,isotonic,800,20,0,2.1165438365517122e-61,1.816129833526707e-61,3.3916908543903944e-61,109,True
korea_like,KR,RBBB,hybrid,800,20,0,6.348802143417431e-07,6.34532525228132e-07,6.362709707569831e-07,109,True
korea_like,KR,RBBB,hybrid_minimax,800,20,0,6.348802143417431e-07,6.34532525228132e-07,6.362709707569831e-07,109,True
korea_like,KR,LBBB,identity,0,1,0,1.1915402824723131e-13,1.1915402824723131e-13,1.1915402824723131e-13,6,False
korea_like,KR,LBBB,prior_correction,0,1,0,0.001200240048009602,0.001200240048009602,0.001200240048009602,6,False
korea_like,KR,LBBB,prior_correction_gated,0,1,0,1.1915402824723131e-13,1.1915402824723131e-13,1.1915402824723131e-13,6,False
korea_like,KR,LBBB,prior_correction_minimax,0,1,0,0.0005001000183736019,0.0005001000183736019,0.0005001000183736019,6,False
korea_like,KR,LBBB,temperature,0,20,0,1.191542136745528e-13,1.1915402824742072e-13,1.1915402824784668e-13,6,False
korea_like,KR,LBBB,platt,0,20,0,1.191542136745528e-13,1.1915402824742072e-13,1.1915402824784668e-13,6,False
